Ticker_x,SimFinId,Company.Name,IndustryId,Sector,Industry,Report.Date,Fiscal.Year,Current.Ratio,Quick.Ratio,NWC.to.Asset.Ratio,Cash.Ratio,Long.Term.Debt.Ratio,Liabilities.to.Equity.Ratio,Total.Debt.Ratio,Debt.to.Asset.Ratio,Interest.Coverage.Ratio,Cash.Coverage.Ratio,Return.On.Assets,Return.On.Capital,Return.On.Equity,Operating.Profit.Margin,Net.Profit.Margin,Asset.Turnover,Receivable.Turnover,Close,Book.to.Market.Ratio,Earning.Per.Share,Sales.Per.Share,Price.to.Earning.Ratio,Year.adj,Ticker_y,Return
CMI,120498,CUMMINS INC,100001,Industrials,Industrial Products,12/31/14,2014,2.2519270000000002,0.8981870000000001,0.555936,0.595374,0.163082,0.9478559999999999,0.48661499999999996,0.10695299999999999,48.658537,59.756098,1.0086272520000001,1.6442606,1.964660818,0.10379272699999999,0.085895635,1.305065182,16.75230369,144.17,0.30661642100000003,9.017950391,104.9872953,15.987003,2013,CMI,0.046642455
CMI,120498,CUMMINS INC,100001,Industrials,Industrial Products,12/31/15,2015,2.089666,0.784821,0.521455,0.476203,0.16899,0.952774,0.487908,0.108299,51.292683000000004,63.829268000000006,1.040835205,1.68904139,2.0325161290000002,0.110047096,0.073207745,1.2122557729999999,15.69469099,88.01,0.493580746,7.841628124,107.1147344,11.22343455,2014,CMI,-0.369783776
CMI,120498,CUMMINS INC,100001,Industrials,Industrial Products,12/31/16,2016,1.7819650000000002,0.588044,0.43882200000000005,0.319075,0.17936400000000002,1.092417,0.522084,0.123643,38.369565,49.891304,0.952101792,1.634866163,1.9921940340000002,0.1008053,0.079616197,1.156931413,14.91812009,136.67,0.309982589,8.232123878,103.39760190000001,16.60203394,2015,CMI,0.621556196
CMI,120498,CUMMINS INC,100001,Industrials,Industrial Products,12/31/17,2017,1.572662,0.5173840000000001,0.364135,0.27602600000000005,0.162838,1.2139879999999998,0.548326,0.110982,31.952381,41.206348999999996,0.92769018,1.7194421659999999,2.053895149,0.09854121800000001,0.048903466,1.360868696,17.56053785,176.64,0.276308113,5.9723491,122.1252727,29.576301899999997,2016,CMI,0.308137432
CMI,120498,CUMMINS INC,100001,Industrials,Industrial Products,12/31/18,2018,1.537907,0.46385699999999996,0.34976599999999997,0.238878,0.16203299999999998,1.308028,0.5667300000000001,0.129892,30.278481,38.012658,1.039502675,2.010450487,2.3992008719999998,0.10062681400000001,0.09006773,1.315131397,17.34868366,133.64,0.37967124399999996,13.15325905,146.03742219999998,10.16021957,2017,CMI,-0.222128331
CMLS,659310,CUMULUS MEDIA INC,103001,Consumer Cyclical,Entertainment,12/31/11,2011,1.8176869999999998,1.4985629999999999,0.44985,0.17144600000000002,0.875315,8.997503,0.899975,0.705475,0.450712,1.0535809999999999,0.06783908599999999,0.084564085,0.6782214959999999,0.08412725,0.122089331,1.458046027,12.17874409,26.72,1.706944829,6.421067611000001,52.59319204,4.161301768,2010,CMLS,-0.232183908
CMLS,659310,CUMULUS MEDIA INC,103001,Consumer Cyclical,Entertainment,12/31/12,2012,1.808613,1.5140770000000001,0.44709,0.45097600000000004,0.8917799999999999,10.753694,0.9149200000000001,0.721521,0.920867,1.6423310000000002,0.07670582299999999,0.097568517,0.901576756,0.18249537100000002,-0.054038225,0.248050842,4.232496073,21.36,0.733618033,-2.6646842619999997,49.31109885,-8.015959078,2011,CMLS,-0.214705882
CMLS,659310,CUMULUS MEDIA INC,103001,Consumer Cyclical,Entertainment,12/31/13,2013,2.412071,1.9037680000000001,0.5854189999999999,0.209775,0.8363790000000001,6.548533,0.867524,0.678707,1.027393,1.688204,0.086156982,0.10641268300000001,0.650358856,0.177197414,0.161193719,0.274106436,4.943742382,61.84,0.35500724,7.08212156,43.93546859,8.731846732000001,2012,CMLS,1.8211678830000002
CMLS,659310,CUMULUS MEDIA INC,103001,Consumer Cyclical,Entertainment,12/31/14,2014,2.382864,1.642306,0.580337,0.046722,0.821066,5.915767,0.855403,0.663507,1.1133790000000001,1.9130939999999999,0.129758819,0.160571869,0.897381735,0.12702634,0.00931517,0.3264292,4.771144805,33.84,0.559186451,0.411210258,44.14414965,82.29366699,2013,CMLS,-0.452072539
CMLS,659310,CUMULUS MEDIA INC,103001,Consumer Cyclical,Entertainment,12/31/15,2015,2.9264069999999998,2.240653,0.658284,0.257856,0.9933719999999999,186.274701,0.99466,0.80033,0.773749,1.496637,0.137803309,0.171041943,25.80707335,0.093514986,-0.467616856,0.312027075,4.706570066,2.6408,0.20807150100000002,-18.7303462,40.05489954,-0.14099045300000002,2014,CMLS,-0.922693208
CMP,638470,COMPASS MINERALS INTERNATIONAL INC,110004,Basic Materials,Metals & Mining,12/31/10,2010,2.855422,1.578861,0.6497890000000001,0.49890500000000004,0.5811149999999999,2.203853,0.687876,0.436776,9.977974,12.268722,0.833258548,1.118270505,2.669637723,0.211900084,0.140892506,1.0648535559999999,6.381492537000001,89.27,0.11891602400000001,4.5966486589999995,32.62521747,19.42067072,2009,CMP,0.34066420700000005
CMP,638470,COMPASS MINERALS INTERNATIONAL INC,110004,Basic Materials,Metals & Mining,12/31/11,2011,1.578335,0.865361,0.366421,0.398715,0.422475,1.699283,0.6295310000000001,0.400415,10.252381,13.333332999999998,0.785151389,1.223975171,2.119346171,0.194718278,0.13475626300000002,0.99228215,5.606997972,68.85,0.19695648899999998,4.524199915,33.57320702,15.218160399999999,2010,CMP,-0.21298874899999998
CMP,638470,COMPASS MINERALS INTERNATIONAL INC,110004,Basic Materials,Metals & Mining,12/31/12,2012,2.543402,1.2232809999999998,0.606826,0.502258,0.48721899999999996,1.583118,0.612871,0.370829,7.318681,10.862637,0.60241427,0.7979427640000001,1.556107249,0.141416286,0.094383693,0.781335545,6.176393442999999,74.71,0.203391952,2.682963634,28.42613551,27.84607255,2011,CMP,0.08826451
CMP,638470,COMPASS MINERALS INTERNATIONAL INC,110004,Basic Materials,Metals & Mining,12/31/13,2013,2.24146,1.442158,0.553862,0.6195649999999999,0.461367,1.534825,0.605495,0.34068899999999996,10.368715,14.446926999999999,0.680666287,0.929342016,1.725369903,0.164305949,0.115793201,0.868522221,7.860821155,80.05,0.207156583,3.913824057,33.80011969,20.4531422,2012,CMP,0.082258489
CMP,638470,COMPASS MINERALS INTERNATIONAL INC,110004,Basic Materials,Metals & Mining,12/31/14,2014,2.9562470000000003,2.018511,0.661733,1.122423,0.487814,1.504896,0.6007819999999999,0.382604,15.472636999999999,19.353234,0.668275104,0.857377948,1.673959608,0.242495127,0.169902534,0.912941344,6.0523832,86.83,0.224155097,6.488788303,38.19123909,13.38154305,2013,CMP,0.11453909599999999
CMP,638470,COMPASS MINERALS INTERNATIONAL INC,110004,Basic Materials,Metals & Mining,12/31/15,2015,2.999415,1.20726,0.666602,0.34192,0.528836,1.539941,0.60629,0.444916,10.297674,13.939535000000001,0.561115214,0.671503278,1.425199312,0.201510876,0.144898516,0.671084779,5.158215962,75.27,0.252247948,4.725157307,32.61011516,15.92962839,2014,CMP,-0.10107303599999999
CMP,638470,COMPASS MINERALS INTERNATIONAL INC,110004,Basic Materials,Metals & Mining,12/31/16,2016,1.922043,1.070699,0.47972,0.208065,0.6249279999999999,2.439548,0.709264,0.537198,5.120235,7.7683279999999995,0.37413338700000004,0.482661227,1.286849812,0.153427065,0.142970123,0.700393895,7.6995940460000005,78.35,0.27094496,4.816459443,33.68857312,16.26713583,2015,CMP,0.077853062
CMP,638470,COMPASS MINERALS INTERNATIONAL INC,110004,Basic Materials,Metals & Mining,12/31/17,2017,2.751866,1.422015,0.63661,0.136567,0.656988,2.7014110000000002,0.729833,0.529949,3.009452,5.319471,0.41804745200000004,0.530765432,1.54736539,0.116681325,0.031295808,0.5531725120000001,4.251791835,72.25,0.284264957,1.262566529,40.34299231,57.22470726,2016,CMP,-0.047178186
CMP,638470,COMPASS MINERALS INTERNATIONAL INC,110004,Basic Materials,Metals & Mining,12/31/18,2018,2.5457110000000003,1.195199,0.607182,0.095305,0.709788,3.383377,0.7718649999999999,0.576333,2.0848,4.2752,0.503864183,0.640969163,2.208626435,0.087238886,0.046063203,0.580941268,4.3355587810000005,41.69,0.38281564,2.032616403,44.126684000000004,20.51051047,2017,CMP,-0.38608815399999996
CMPR,889944,CIMPRESS N.V.,103011,Consumer Cyclical,Advertising & Marketing Services,6/30/11,2011,2.902703,2.670085,0.6554939999999999,2.527354,0.0,0.235078,0.190335,0.0,48.54982858,72.31921174,0.594097859,0.7337572459999999,0.7337572459999999,0.113927754,0.100499505,1.709620853,87.01768026,30.6,0.327219783,1.8266253590000001,18.17546624,16.75220365,2010,CMPR,-0.33680104
CMPR,889944,CIMPRESS N.V.,103011,Consumer Cyclical,Advertising & Marketing Services,6/30/12,2012,0.814191,0.57986,-0.228213,0.43811400000000006,0.547471,2.1297919999999997,0.6804899999999999,0.386544,32.861227,68.255509,0.5923950379999999,0.839022011,1.854073444,0.054077895,0.043120001,1.835346285,76.20203152,32.86,0.1478803,1.129407179,26.19218832,29.0949098,2011,CMPR,0.04816586900000001
CMPR,889944,CIMPRESS N.V.,103011,Consumer Cyclical,Advertising & Marketing Services,6/30/13,2013,0.646543,0.465025,-0.546687,0.322946,0.548192,2.173475,0.684888,0.39688,8.655282000000001,20.726027,0.635161171,0.91069475,2.01566778,0.039507383,0.025212467000000002,1.970663151,58.01132919,56.85,0.09672795199999999,0.8538813120000001,33.86742471,66.57833964,2012,CMPR,0.6730429659999999
CMPR,889944,CIMPRESS N.V.,103011,Consumer Cyclical,Advertising & Marketing Services,6/30/14,2014,0.653997,0.41358,-0.529058,0.31621,0.637592,3.059589,0.75367,0.471368,11.195464999999999,20.614542999999998,0.469900959,0.6913307890000001,1.90760497,0.06763625,0.034399907,2.111545347,57.66984473,74.84,0.0950695,1.2761716159999998,37.09811261,58.64415026,2013,CMPR,0.32109444
CMPR,889944,CIMPRESS N.V.,103011,Consumer Cyclical,Advertising & Marketing Services,6/30/15,2015,0.706947,0.466632,-0.414534,0.36147199999999996,0.656438,3.231696,0.763688,0.467718,5.957857,11.794433,0.438990764,0.638226382,1.857675391,0.066607951,0.061713044,1.510847991,63.54267489,81.14,0.11194295900000001,2.726834695,44.18571077,29.75611252,2014,CMPR,0.076555659
CMPR,889944,CIMPRESS N.V.,103011,Consumer Cyclical,Advertising & Marketing Services,6/30/16,2016,0.5977680000000001,0.35028000000000004,-0.672891,0.254029,0.768253,5.32677,0.8419409999999999,0.5388069999999999,2.8645669999999996,6.318279,0.513117636,0.752338485,3.246377125,0.061192566,0.030395784,1.3756353890000002,55.62432727,91.61,0.076421052,1.644474974,54.10207382,55.70774956,2015,CMPR,0.14383818199999998
CMPR,889944,CIMPRESS N.V.,103011,Consumer Cyclical,Advertising & Marketing Services,6/30/17,2017,0.547298,0.16536099999999998,-0.827159,0.057170000000000006,0.8877870000000001,12.926491,0.9281940000000001,0.585321,-0.214794,3.387089,0.517379034,0.8085221779999999,7.205274241000001,-0.004423517,-0.03358192,1.458740502,66.05639249,119.88,0.032155812,-2.291702679,68.24215753,-52.310450700000004,2016,CMPR,0.298808234
CMPR,889944,CIMPRESS N.V.,103011,Consumer Cyclical,Advertising & Marketing Services,6/30/18,2018,0.497472,0.20757399999999998,-1.010163,0.091943,0.828548,8.173989,0.8909959999999999,0.56263,2.3658349999999997,5.552023999999999,0.748258249,1.176936786,6.864512653999999,0.048404635,0.016868779,1.543299507,53.31155665,103.42,0.054047227,1.35730775,80.46271677,76.19495281,2017,CMPR,-0.13636743199999998
CMS,378117,CMS Energy,105001,Utilities,Utilities - Regulated,12/31/10,2010,1.3651659999999999,0.642256,0.267488,0.122217,0.7005170000000001,4.5044059999999995,0.818327,0.472976,2.237864,3.6359220000000003,0.247438525,0.407896126,1.362002115,0.14334577099999998,0.05037313400000001,0.421604615,6.250728862999999,18.6,0.603111434,1.28113879,25.43297746,14.51833333,2009,CMS,0.229100191
CMS,378117,CMS Energy,105001,Utilities,Utilities - Regulated,12/31/11,2011,1.097092,0.461506,0.088499,0.068862,0.66893,4.355469,0.813275,0.44152700000000006,2.470443,3.815271,0.241247265,0.427740058,1.291992188,0.154236506,0.06381669999999999,0.416431865,6.187440532999999,22.08,0.528209699,1.575550494,24.68868641,14.0141494,2010,CMS,0.225668449
CMS,378117,CMS Energy,105001,Utilities,Utilities - Regulated,12/31/12,2012,1.347802,0.550362,0.25805100000000003,0.051753,0.679438,4.290611,0.810986,0.432199,2.6119790000000003,4.169271,0.210378845,0.356796357,1.1130327359999999,0.160403007,0.061090676,0.380075371,6.811546841,24.38,0.494466797,1.4221891290000002,23.27997022,17.14258639,2011,CMS,0.135304659
CMS,378117,CMS Energy,105001,Utilities,Utilities - Regulated,12/31/13,2013,1.298715,0.590746,0.230008,0.08843200000000001,0.674651,3.988828,0.799552,0.447921,2.891139,4.481013,0.22048690899999998,0.357875116,1.099971355,0.17392628699999998,0.068839476,0.38328177,7.328125,26.77,0.479614462,1.6623758730000002,24.14858404,16.10345796,2012,CMS,0.123282134
CMS,378117,CMS Energy,105001,Utilities,Utilities - Regulated,12/31/14,2014,1.3331620000000002,0.60883,0.249904,0.10626300000000001,0.687067,4.175344,0.806776,0.45238500000000004,2.865672,4.569652,0.225436539,0.36510214399999996,1.166711627,0.16046803199999998,0.066443794,0.412207166,7.348004093999999,34.75,0.38847872899999997,1.737072105,26.14348143,20.00492662,2013,CMS,0.336940299
CMS,378117,CMS Energy,105001,Utilities,Utilities - Regulated,12/31/15,2015,1.007819,0.5073850000000001,0.007759,0.115552,0.681822,4.106667,0.804178,0.45440699999999995,3.067708,5.0208330000000005,0.170993645,0.277835588,0.873207547,0.182465923,0.081009913,0.33651290100000003,6.594484167999999,36.08,0.398451502,1.8915009040000001,23.34900542,19.07479924,2014,CMS,0.067048711
CMS,378117,CMS Energy,105001,Utilities,Utilities - Regulated,12/31/16,2016,0.858757,0.465537,-0.164474,0.08851200000000001,0.6710119999999999,4.040093,0.8015909999999999,0.44565699999999997,2.927739,4.818182,0.150217371,0.249079755,0.757109557,0.196280669,0.086107204,0.315237204,7.0942350329999995,41.62,0.36957850299999995,1.975618501,22.94370742,21.06682033,2015,CMS,0.196204298
CMS,378117,CMS Energy,105001,Utilities,Utilities - Regulated,12/31/17,2017,0.889009,0.507184,-0.124848,0.065374,0.672948,4.147387,0.8057270000000001,0.447592,3.140845,5.20892,0.14321041199999998,0.241089687,0.7371594459999999,0.203250798,0.06987695599999999,0.304458422,6.576423576,47.3,0.337152081,1.638176638,23.44373219,28.87356522,2016,CMS,0.167867435
CMS,378117,CMS Energy,105001,Utilities,Utilities - Regulated,12/31/18,2018,0.940549,0.514482,-0.063209,0.058308000000000006,0.6903590000000001,4.11874,0.804639,0.476171,2.599553,4.686801,0.134004648,0.21239338300000002,0.6859348909999999,0.169067365,0.095591445,0.298177874,5.587804877999999,49.65,0.34116510899999997,2.322375398,24.29480382,21.3789726,2017,CMS,0.077864528
CMTL,48404,COMTECH TELECOMMUNICATIONS CORP /DE/,101005,Technology,Communication Equipment,7/31/11,2011,7.527458,6.554494,0.8671530000000001,5.8174209999999995,0.241202,0.49004899999999996,0.328881,0.213331,15.898898999999998,19.626627,0.473901584,0.5358149010000001,0.706136559,0.155619314,0.11087088199999999,0.574161652,4.5080904,28.62,0.6738781629999999,2.08120038,18.77138828,13.75167921,2010,CMTL,0.067134629
CMTL,48404,COMTECH TELECOMMUNICATIONS CORP /DE/,101005,Technology,Communication Equipment,7/31/12,2012,6.253415,5.131402,0.840087,4.450958999999999,0.317762,0.676237,0.403426,0.277863,7.085395,9.412602,0.38344600700000003,0.438505817,0.642746524,0.120631896,0.076260381,0.453403647,6.0037287610000005,25.38,0.650951219,1.247200954,16.35450733,20.3495675,2011,CMTL,-0.079635363
CMTL,48404,COMTECH TELECOMMUNICATIONS CORP /DE/,101005,Technology,Communication Equipment,7/31/13,2013,1.819648,1.510853,0.45044300000000004,1.325358,0.595895,0.6874020000000001,0.407373,1.167224,4.929817,6.9545449999999995,0.29229483100000003,0.199312392,0.49321886200000004,0.10784654,0.055685325,0.444299492,5.686088688,31.51,0.555987435,0.772112383,13.86563476,40.81012129,2012,CMTL,0.254266874
CMTL,48404,COMTECH TELECOMMUNICATIONS CORP /DE/,101005,Technology,Communication Equipment,7/31/14,2014,4.39421,3.163519,0.772428,2.33426,0.570916,0.193807,0.16234400000000002,1.114539,8.142831,10.55537,0.478216827,0.244963658,0.5708987839999999,0.126452542,0.07244995,0.509155709,6.954823199,31.52,0.602353306,1.203051755,16.60528078,26.20003658,2013,CMTL,0.038730159
CMTL,48404,COMTECH TELECOMMUNICATIONS CORP /DE/,101005,Technology,Communication Equipment,7/31/15,2015,4.674697,3.4227269999999996,0.786082,2.346286,0.0,0.180534,0.152926,0.0,460.5,632.608108,0.400411921,0.472699915,0.472699915,0.110895606,0.075645402,0.648491512,5.598575255,20.09,1.216989742,1.415824096,18.71659155,14.18961583,2014,CMTL,-0.328814628
CMTL,48404,COMTECH TELECOMMUNICATIONS CORP /DE/,101005,Technology,Communication Equipment,7/31/16,2016,1.6489040000000001,1.182605,0.393536,0.36278299999999997,0.341536,0.9583209999999999,0.489358,0.280775,2.717962,5.770089,0.25751523,0.332061854,0.504297397,0.050364473,-0.018827067,0.8673221109999999,5.934647318,11.85,2.338928053,-0.45592741,24.21659203,-25.99097958,2015,CMTL,-0.346846847
CMTL,48404,COMTECH TELECOMMUNICATIONS CORP /DE/,101005,Technology,Communication Equipment,7/31/17,2017,1.671468,1.15668,0.401723,0.29015799999999997,0.27045399999999997,0.732923,0.42294,0.235321,2.164346,5.380071,0.384619915,0.486254632,0.666516714,0.045464125999999994,0.028757123,0.5974494029999999,3.6456179160000004,22.12,0.9241176870000001,0.67380476,23.43088254,32.82850066,2016,CMTL,0.8719867
CMTL,48404,COMTECH TELECOMMUNICATIONS CORP /DE/,101005,Technology,Communication Equipment,7/31/18,2018,1.6924740000000003,1.1548969999999998,0.409149,0.263036,0.22741599999999998,0.6713140000000001,0.401669,0.19866,3.356781,6.680544,0.410566321,0.530135852,0.686185444,0.061471567000000005,0.052172404000000006,0.6857521609999999,4.566100093999999,24.34,0.864219727,1.238311148,23.73498336,19.65580302,2017,CMTL,0.11391265199999999
CNA,446249,Cna Financial Corp,104006,Financial Services,Insurance - Property & Casualty,12/31/11,2011,1.3850959999999999,1.219926,0.27802899999999997,1.116234,0.183862,3.78801,0.791145,0.048556999999999996,37.342857,37.794286,0.117147523,0.457774942,0.560903562,0.73024919,0.068387529,0.161735736,2.285138312,26.75,1.595995452,2.270029674,33.19362018,11.78398693,2010,CNA,-0.003669725
CNA,446249,Cna Financial Corp,104006,Financial Services,Insurance - Property & Casualty,12/31/12,2012,1.39986,1.228602,0.285643,1.1250129999999998,0.171703,3.744386,0.789225,0.043914999999999996,39.752941,40.488234999999996,0.113341991,0.44540693,0.537738143,0.7217001279999999,0.067065357,0.16991471600000002,2.402526479,28.01,1.632240312,2.327650111,34.70719051,12.03359554,2011,CNA,0.048753665999999994
CNA,446249,Cna Financial Corp,104006,Financial Services,Insurance - Property & Casualty,12/31/13,2013,1.403122,1.216265,0.28730300000000003,1.111685,0.136942,3.5127029999999997,0.778403,0.04476,43.662651000000004,44.271084,0.12496066,0.48668709600000004,0.5639103679999999,0.729762384,0.094341522,0.16971395399999997,2.40393014,42.89,1.093634776,3.467801628,36.75795707,12.36806617,2012,CNA,0.532444756
CNA,446249,Cna Financial Corp,104006,Financial Services,Insurance - Property & Casualty,12/31/14,2014,1.450566,1.279418,0.310614,1.171941,0.166667,3.34279,0.769733,0.046053,38.147541,38.601093,0.124140662,0.449264035,0.539116843,0.720284771,0.071295914,0.169458335,2.394853993,38.71,1.2214883429999999,2.5535846269999998,35.81670362,15.15908249,2013,CNA,-0.045486518
CNA,446249,Cna Financial Corp,104006,Financial Services,Insurance - Property & Casualty,12/31/15,2015,1.379839,1.221971,0.275278,1.117836,0.15824100000000002,3.68229,0.786429,0.046507,39.277419,39.819355,0.109074394,0.42990118899999996,0.5107179310000001,0.668937479,0.052631579000000005,0.16378720800000002,2.3139961280000003,35.15,1.235509225,1.769486516,33.62024381,19.86451983,2014,CNA,-0.015483871000000001
CNA,446249,Cna Financial Corp,104006,Financial Services,Insurance - Property & Casualty,12/31/16,2016,1.42194,1.26649,0.29673499999999997,1.160388,0.184617,3.614671,0.7833,0.049065,43.081761,43.566038,0.122625966,0.46140745299999997,0.56587852,0.7313687809999999,0.091714713,0.170151694,2.404313992,41.5,1.063849644,3.168572482,34.54813722,13.09738068,2015,CNA,0.287243275
CNA,446249,Cna Financial Corp,104006,Financial Services,Insurance - Property & Casualty,12/31/17,2017,1.430799,1.276181,0.30109,1.16993,0.18111300000000002,3.6199769999999996,0.7835489999999999,0.050524,43.975155,44.521739000000004,0.12360563599999999,0.467629749,0.571055211,0.741982813,0.09421504900000001,0.17275903899999998,2.4443513080000003,53.05,0.8482217240000001,3.3039323780000003,35.06798971,16.05662403,2016,CNA,0.351383875
CNA,446249,Cna Financial Corp,104006,Financial Services,Insurance - Property & Casualty,12/31/18,2018,1.319231,1.176023,0.241983,1.072942,0.192847,4.095123,0.8037340000000001,0.046892,55.050725,55.623188,0.13154395300000002,0.540980068,0.6702326829999999,0.7496546279999999,0.080224985,0.179150388,2.5376058180000003,44.15,0.932351138,2.983486239,37.18899083,14.79812423,2017,CNA,-0.109923091
CNC,378107,Centene Corporation,106006,Healthcare,Health Care Plans,12/31/10,2010,0.8583139999999999,0.950074,-0.165075,0.595249,0.29143,1.4388299999999998,0.589967,0.170093,8.729936,11.620109,1.930899098,3.336749997,4.709135505,0.035309711,0.021319495,2.613026944,17.48828318,6.335,0.623503206,0.46997012,22.04414881,13.47958035,2009,CNC,0.18411215
CNC,378107,Centene Corporation,106006,Healthcare,Health Care Plans,12/31/11,2011,1.122249,1.1853479999999998,0.10893199999999999,0.8407190000000001,0.271135,1.3390549999999999,0.572477,0.16051300000000002,10.029675,12.900098,2.015607651,3.43632094,4.714618136,0.039106572,0.021340975,2.680963659,19.19314201,9.8975,0.450752947,0.529869533,24.82874072,18.67912642,2010,CNC,0.5489045379999999
CNC,378107,Centene Corporation,106006,Healthcare,Health Care Plans,12/31/12,2012,1.143586,0.9850780000000001,0.125558,0.719128,0.359565,1.908368,0.656165,0.194258,6.8,10.1,2.50152763,4.6593985689999995,7.275361802000001,0.01676942,0.000246609,3.702628273,28.09476084,10.25,0.433079781,0.009308495,37.7459479,1101.144688,2011,CNC,0.007866273
CNC,378107,Centene Corporation,106006,Healthcare,Health Care Plans,12/31/13,2013,1.1545860000000001,0.9329879999999999,0.133889,0.690186,0.34887399999999996,1.8390990000000003,0.647776,0.189572,10.259259,12.740741,2.701048456,4.9931901519999995,7.668543846,0.025499402,0.015189174,3.916139882,33.22672329,14.7375,0.374875122,0.7333701909999999,48.28242657,20.095580899999998,2012,CNC,0.40961262600000004
CNC,378107,Centene Corporation,106006,Healthcare,Health Care Plans,12/31/14,2014,1.017586,0.800795,0.017282,0.616207,0.316094,2.0798520000000003,0.675309,0.150927,13.257143,15.8,2.4610233519999998,5.1837251360000005,7.57958752,0.028019323999999998,0.016364734,4.692547464,43.74833885,25.9625,0.30257433,1.125787316,68.79349797,23.06163841,2013,CNC,0.7613636359999999
CNC,378107,Centene Corporation,106006,Healthcare,Health Care Plans,12/31/15,2015,0.9933870000000001,0.709117,-0.006657,0.5334800000000001,0.343503,2.157917,0.6833359999999999,0.166371,16.395349,18.976744,2.651178635,5.496327684,8.372203098,0.030975395,0.01559754,3.9079670330000003,42.51786837,32.905,0.28694908399999997,1.4423111690000001,92.47042876,22.81407834,2014,CNC,0.23796087300000002
CNC,378107,Centene Corporation,106006,Healthcare,Health Care Plans,12/31/16,2016,0.9700799999999999,0.687487,-0.030843000000000002,0.5143220000000001,0.43446999999999997,2.336141,0.700253,0.23048000000000002,5.806451999999999,7.0875580000000005,1.657770956,3.127697338,5.530558309,0.031029132999999997,0.013839978000000001,5.5330426489999995,63.70869465,28.255,0.653338712,1.713671612,123.820397,16.48798977,2015,CNC,-0.12536759
CNC,378107,Centene Corporation,106006,Healthcare,Health Care Plans,12/31/17,2017,0.9325979999999999,0.665664,-0.072274,0.493249,0.405756,2.1784470000000002,0.685381,0.215008,4.701961,6.117647,1.854770075,3.503240861,5.895287958,0.024781944,0.017113803,2.395504283,32.40162316,50.44,0.385735251,2.3429276409999997,136.9028081,21.52862048,2016,CNC,0.762711864
CNC,378107,Centene Corporation,106006,Healthcare,Health Care Plans,12/31/18,2018,1.002255,0.692357,0.00225,0.506558,0.37621,1.80332,0.64328,0.21636799999999998,4.250729,5.693878,1.5988479340000001,2.7958802560000002,4.482082918,0.024253111,0.014971056000000002,2.750674903,37.36294451,57.65,0.47980595200000004,2.258435256,150.8534376,25.52652322,2017,CNC,0.144985104
CNDT,716302,CONDUENT Inc,100002,Industrials,Business Services,12/31/16,2016,1.367332,1.195435,0.26864899999999997,0.278174,0.358039,1.247522,0.555066,0.251784,-2.625,12.7,0.620054482,0.8946284859999999,1.393586006,-0.016385768000000002,-0.153401998,0.7074409359999999,5.1428571430000005,14.9,1.134695464,-4.845348121000001,31.58595194,-3.075114446,2015,CNDT,-0.009966777
CNDT,716302,CONDUENT Inc,100002,Industrials,Business Services,12/31/17,2017,1.980994,1.2953219999999999,0.49520299999999995,0.480994,0.350265,1.056115,0.513646,0.273052,1.40146,5.029197,0.618971913,0.826902655,1.272677744,0.031883095,0.03005646,0.7811648720000001,4.68273717,16.16,1.099049516,0.875694871,29.13499731,18.45391646,2016,CNDT,0.088582014
CNDT,716302,CONDUENT Inc,100002,Industrials,Business Services,12/31/18,2018,1.640769,1.284879,0.39053000000000004,0.631579,0.31009000000000003,0.9857309999999999,0.496407,0.23458099999999998,1.5625,5.669643,0.583383234,0.799220673,1.158442331,0.032449472,-0.07713702900000001,0.714493906,4.841113106,10.63,1.535809882,-2.018868657,26.1724968,-5.265325192,2017,CNDT,-0.34220297
CNK,760762,"Cinemark Holdings, Inc.",103001,Consumer Cyclical,Entertainment,12/31/13,2013,1.843763,1.7220810000000002,0.45763100000000007,1.516075,0.64755,2.759161,0.7339829999999999,0.494468,3.4307800000000004,4.784873999999999,0.060680528,0.080396564,0.22810787600000001,0.154847713,0.055339495,0.694469855,46.96778824,33.33,0.289134389,1.297860065,23.45269065,25.68073469,2012,CNK,0.294406652
CNNX,208611,CONE Midstream Partners LP,107003,Energy,Oil & Gas - Midstream,12/31/14,2014,0.8722040000000001,2.6297099999999998,-0.146521,0.044707,0.050972,0.178531,0.15148599999999998,0.045573,2702.125,3007.541667,0.11880099699999999,0.132873988,0.140010605,0.498194696,0.43764404,0.31806364600000003,0.7975650559999999,24.12,0.21721939399999998,0.512179895,1.170311596,47.09282858,2013,CNNX,-0.153684211
CNNX,208611,CONE Midstream Partners LP,107003,Energy,Oil & Gas - Midstream,12/31/15,2015,1.205199,4.292063,0.170261,0.004541,0.083843,0.15101099999999998,0.131198,0.079509,139.360479,157.584431,0.14180274199999998,0.14953196400000002,0.163216467,0.5720395429999999,0.35024063200000005,0.29618785,1.081831779,9.85,0.713036508,0.623049055,1.778917118,15.80934907,2014,CNNX,-0.558992599
CNNX,208611,CONE Midstream Partners LP,107003,Energy,Oil & Gas - Midstream,12/31/16,2016,1.180256,0.244182,0.152726,0.244182,0.187165,0.266519,0.210434,0.181807,78.93496400000001,90.81045,0.163747051,0.168572873,0.20738878800000002,0.593634908,0.403351016,0.258767342,1.167619747,23.55,0.269495881,0.844331555,2.093292246,27.89188661,2015,CNNX,1.4721248740000001
